Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mc-72488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-fb9514514-metalliko-sampani-me-g-1.jpg?v=1773155126,2,ТРАПЕЗНА МАСА BRUNO МЕТАЛ В ЦВЯТ ШАМПАНСКО-СТЪКЛО С ОТВОР ЗА ЧАДЪР 150X90x72см.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-fb9514514-metalliko-sampani-me-g-2.jpg?v=1773155126,3,ТРАПЕЗНА МАСА BRUNO МЕТАЛ В ЦВЯТ ШАМПАНСКО-СТЪКЛО С ОТВОР ЗА ЧАДЪР 150X90x72см.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-fb9514514-metalliko-sampani-me-g-3.jpg?v=1773155126,4,ТРАПЕЗНА МАСА BRUNO МЕТАЛ В ЦВЯТ ШАМПАНСКО-СТЪКЛО С ОТВОР ЗА ЧАДЪР 150X90x72см.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-fb9514514-metalliko-sampani-me-g-4.jpg?v=1773155127,5,ТРАПЕЗНА МАСА BRUNO МЕТАЛ В ЦВЯТ ШАМПАНСКО-СТЪКЛО С ОТВОР ЗА ЧАДЪР 150X90x72см.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-fb9514514-metalliko-sampani-me-g-5.jpg?v=1773155127,6,ТРАПЕЗНА МАСА BRUNO МЕТАЛ В ЦВЯТ ШАМПАНСКО-СТЪКЛО С ОТВОР ЗА ЧАДЪР 150X90x72см.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-fb9514514-metalliko-sampani-me-g-6.jpg?v=1773155128,7,ТРАПЕЗНА МАСА BRUNO МЕТАЛ В ЦВЯТ ШАМПАНСКО-СТЪКЛО С ОТВОР ЗА ЧАДЪР 150X90x72см.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-fb9514514-metalliko-sampani-me-g-7.jpg?v=1773155127,8,ТРАПЕЗНА МАСА BRUNO МЕТАЛ В ЦВЯТ ШАМПАНСКО-СТЪКЛО С ОТВОР ЗА ЧАДЪР 150X90x72см.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72483,ТРАПЕЗНА МАСА BRUNO МЕТАЛ В ЦВЯТ ШАМПАНСКО-СТЪКЛО 150x90x72см.,"Външна трапезна маса BRUNO с метална рамка в цвят шампанско и непрозрачен стъклен плот! Това е много популярна маса, която не липсва почти на нито един балкон или градина. Тя е правоъгълна с заоблени ъгли, а стъкленият плот е подсилен (закалено стъкло).<br>
<br>
РАЗМЕРИ:<br>
150x90x72Y см.<br>
<br>
МАТЕРИАЛИ НА КОНСТРУКЦИЯТА:<br>
Рамката и краката са метални с прахово покритие. Праховото покритие е сух процес на нанасяне, използван като метално покритие. Праховото покритие се нанася като сух прах чрез електростатичен процес, след което се втвърдява чрез нагряване.<br>
<br>
Закаленото стъкло е вид безопасно стъкло, около четири пъти по-здраво от обикновеното стъкло. За разлика от обикновеното стъкло, което при счупване се разпада на остри парчета, закаленото стъкло се разпада на малки, относително безвредни гранулирани частици. Поради това закаленото стъкло се използва в среди, където безопасността на хората е важна, като домашни приложения и др.<br>
<br>
ПОДДРЪЖКА:<br>
От горното е ясно, че не е необходима специална поддръжка. Достатъчно е почистване с влажна кърпа или дори със специални почистващи препарати.<br>
<br>
ПРЕДИМСТВА:<br>
• Класически и вечен дизайн<br>
• Качествени материали за конструкция<br>
• Отлично съотношение цена-качество<br>
<br>
*Продуктът се доставя разглобен и е лесен за сглобяване, тъй като всички необходими части са включени в пакета.<br>
** Възможно е цветопредаването на продукта да се различава леко от фотографското му представяне на вашия екран.",Europe,,Маси,Градински маси за хранене,true,Title,Default Title,,,,,,,,0603174,24500.0,shopify,84,deny,manual,76.38,123.69,true,true,,,,,5208067143196,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-fb9514504-metalliko-sampani-me-g.jpg?v=1773155122,1,ТРАПЕЗНА МАСА BRUNO МЕТАЛ В ЦВЯТ ШАМПАНСКО-СТЪКЛО 150x90x72см.,false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-72482,ТРАПЕЗНА МАСА BRUNO МЕТАЛ В ЦВЯТ ШАМПАНСКО-СТЪКЛО 160x90x72см.,"Външна трапезна маса BRUNO с метална рамка в цвят шампанско и непрозрачен стъклен плот! Това е много популярна маса, която не липсва почти на нито един балкон или градина. Тя е правоъгълна с заоблени ъгли, а стъкленият плот е подсилен (закалено стъкло).<br>
<br>
РАЗМЕРИ:<br>
160x90x72Y см.<br>
<br>
МАТЕРИАЛИ НА КОНСТРУКЦИЯТА:<br>
Рамката и краката са метални с прахово покритие. Праховото покритие е сух процес на нанасяне, използван като метално покритие. Праховото покритие се нанася като сух прах чрез електростатичен процес, след което се втвърдява чрез нагряване.<br>
<br>
Закаленото стъкло е вид безопасно стъкло, около четири пъти по-здраво от обикновеното стъкло. За разлика от обикновеното стъкло, което при счупване се разпада на остри парчета, закаленото стъкло се разпада на малки, относително безвредни гранулирани частици. Поради това закаленото стъкло се използва в среди, където безопасността на хората е важна, като домашни приложения и др.<br>
<br>
ПОДДРЪЖКА:<br>
От горното е ясно, че не е необходима специална поддръжка. Достатъчно е почистване с влажна кърпа или дори със специални почистващи препарати.<br>
<br>
ПРЕДИМСТВА:<br>
• Класически и вечен дизайн<br>
• Качествени материали за конструкция<br>
• Отлично съотношение цена-качество<br>
<br>
*Продуктът се доставя разглобен и е лесен за сглобяване, тъй като всички необходими части са включени в пакета.<br>
** Възможно е цветопредаването на продукта да се различава леко от фотографското му представяне на вашия екран.",Europe,,Маси,"RelatedColor_Кафяв, Градински маси за хранене",true,Title,Default Title,,,,,,,,0603176,25000.0,shopify,59,deny,manual,107.20,173.60,true,true,,,,,5208067143202,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-fb9507404-metalliko-sampani-me-g.jpg?v=1773155120,1,ТРАПЕЗНА МАСА BRUNO МЕТАЛ В ЦВЯТ ШАМПАНСКО-СТЪКЛО 160x90x72см.,false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-72462,Външна квадратна помощна маса DIDO метал в бяло - стъкло 40x40x40Hсм.,"Външната странична маса DIDO в бял цвят е квадратна с заоблени ъгли и 4 типични крака. Това е малка маса в стил, който не липсва почти на нито една тераса или градина.<br>
<br>
РАЗМЕРИ:<br>
40x40x40H см.<br>
Разстояние между краката: 42x42 см.<br>
Размери на плота: 40x40 см.<br>
Метална рамка: Φ24x0.8 мм дебелина<br>
<br>
МАТЕРИАЛИ НА КОНСТРУКЦИЯТА:<br>
Рамката е метална с прахово покритие. Праховото покритие е сух процес на нанасяне, използван като метално покритие. Праховото покритие се нанася като сух прах чрез електростатичен процес, след което се втвърдява с топлина.<br>
Плотът е изработен от закалено стъкло или безопасно стъкло.<br>
Закаленото или закалено стъкло е вид безопасно стъкло, около четири пъти по-здраво от обикновеното стъкло. За разлика от обикновеното стъкло, което може да се разпадне на остри парчета при счупване, закаленото стъкло се чупи на малки, относително безвредни гранулирани парчета. Поради това закаленото стъкло се използва в среди, където безопасността на хората е важна, като домашни приложения и др.<br>
<br>
ПОДДРЪЖКА:<br>
От горното е ясно, че не е необходима специална поддръжка. Избърсване с влажна кърпа или дори с подходящи почистващи препарати е достатъчно.<br>
<br>
**Точният цветови оттенък на продукта може да се различава леко от реалния продукт поради различните настройки на монитора.",Europe,,Маси,"RelatedColor_Сив, Градински маси за кафе",true,Title,Default Title,,,,,,,,0507247,3000.0,shopify,198,deny,manual,19.10,30.94,true,true,,,,,5208067143288,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezaki-exchoroy-tetragono-fb9597502-l.jpg?v=1773155101,1,Външна квадратна помощна маса DIDO метал в бяло - стъкло 40x40x40Hсм.,false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-72462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezaki-exchoroy-tetragono-fb9597502-l-1.jpg?v=1773155101,2,Външна квадратна помощна маса DIDO метал в бяло - стъкло 40x40x40Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezaki-exchoroy-tetragono-fb9597502-l-2.jpg?v=1773155101,3,Външна квадратна помощна маса DIDO метал в бяло - стъкло 40x40x40Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezaki-exchoroy-tetragono-fb9597502-l-3.jpg?v=1773155101,4,Външна квадратна помощна маса DIDO метал в бяло - стъкло 40x40x40Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezaki-exchoroy-tetragono-fb9597502-l-4.jpg?v=1773155101,5,Външна квадратна помощна маса DIDO метал в бяло - стъкло 40x40x40Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezaki-exchoroy-tetragono-fb9597502-l-5.jpg?v=1773155103,6,Външна квадратна помощна маса DIDO метал в бяло - стъкло 40x40x40Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezaki-exchoroy-tetragono-fb9597502-l-6.jpg?v=1773155101,7,Външна квадратна помощна маса DIDO метал в бяло - стъкло 40x40x40Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72441,"Стол Скирос с метална рамка, алуминиева седалка и облегалка - черен 54x56x79Hсм.","Външният стол Скирос е изработен от метал и алуминий в ЧЕРЕН цвят. Рамката му е метална, а облегалката и седалката са от алуминиеви ""ламели"". По дизайн е семпъл с красиви извивки и ниски подлакътници, а фактът, че е лек и СТАПВАЕМ, го прави особено практичен, тъй като може лесно да се съхранява на минимално пространство.<br>
<br>
РАЗМЕРИ:<br>
54x56x79H см.<br>
Размери на седалката: 42.5x42 см.<br>
Размери на облегалката: 42.5x41.5 см.<br>
Височина на подлакътника: 58.5 см.<br>
Височина на седалката: 41.5 см.<br>
Височина на краката: 39 см.<br>
Разстояние между краката: 44.5-49x51-55.5 см.<br>
Разстояние между задните крака: 45.5-50.5 см.<br>
<br>
Спецификации на метала: Φ24x0.8мм<br>
<br>
МАТЕРИАЛИ ЗА ИЗРАБОТКА:<br>
Алуминият е ""зелен"" и корозионно устойчив материал, който може да се рециклира безкрайно, запазвайки характеристиките си без загуба на качество.<br>
<br>
Информация: Праховото покритие е сух процес на покриване, използван като метално покритие. Праховото покритие се нанася като сух прах чрез електростатичен процес и след това се втвърдява с топлина.<br>
<br>
ПОДДРЪЖКА:<br>
Благодарение на издръжливостта на материалите, поддръжката на стола е лесна. Освен редовното почистване от прах, може да се избърсва с влажна кърпа.<br>
<br>
* Цветопредаването на продукта може да се различава леко от фотографското му изображение на вашия екран.",Europe,,Столове-Фотьойли,"RelatedColor_Бял, Градински столове",true,Title,Default Title,,,,,,,,0615242,3000.0,shopify,0,deny,manual,22.20,35.96,true,true,,,,,5208067143042,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/karekla-fb9597003-metalskeletos-plati-ka.jpg?v=1773155085,1,"Стол PRELUDE с метална рамка, алуминиева седалка и облегалка - черен 54x56x79Hсм.",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-72441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/karekla-fb9597003-metalskeletos-plati-ka-1.jpg?v=1773155085,2,"Стол PRELUDE с метална рамка, алуминиева седалка и облегалка - черен 54x56x79Hсм.",,,,,,,,,,,,,,,,,,,,,,,,
mc-72441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/karekla-fb9597003-metalskeletos-plati-ka-2.jpg?v=1773155085,3,"Стол PRELUDE с метална рамка, алуминиева седалка и облегалка - черен 54x56x79Hсм.",,,,,,,,,,,,,,,,,,,,,,,,
mc-72441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/karekla-fb9597003-metalskeletos-plati-ka-3.jpg?v=1773155084,4,"Стол PRELUDE с метална рамка, алуминиева седалка и облегалка - черен 54x56x79Hсм.",,,,,,,,,,,,,,,,,,,,,,,,
mc-72441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/karekla-fb9597003-metalskeletos-plati-ka-4.jpg?v=1773155084,5,"Стол PRELUDE с метална рамка, алуминиева седалка и облегалка - черен 54x56x79Hсм.",,,,,,,,,,,,,,,,,,,,,,,,
mc-72441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/karekla-fb9597003-metalskeletos-plati-ka-5.jpg?v=1773155085,6,"Стол PRELUDE с метална рамка, алуминиева седалка и облегалка - черен 54x56x79Hсм.",,,,,,,,,,,,,,,,,,,,,,,,
mc-72441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/karekla-fb9597003-metalskeletos-plati-ka-6.jpg?v=1773155085,7,"Стол PRELUDE с метална рамка, алуминиева седалка и облегалка - черен 54x56x79Hсм.",,,,,,,,,,,,,,,,,,,,,,,,
mc-72441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/karekla-fb9597003-metalskeletos-plati-ka-7.jpg?v=1773155085,8,"Стол PRELUDE с метална рамка, алуминиева седалка и облегалка - черен 54x56x79Hсм.",,,,,,,,,,,,,,,,,,,,,,,,
mc-72441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/karekla-fb9597003-metalskeletos-plati-ka-8.jpg?v=1773155085,9,"Стол PRELUDE с метална рамка, алуминиева седалка и облегалка - черен 54x56x79Hсм.",,,,,,,,,,,,,,,,,,,,,,,,
mc-72434,Фотьойл RELAX COMPANION шампанско цветен текстилен и черен метал 67x145x110Hcm.,"COMPANION е многофункционален сгъваем стол, който ще обикнете! Той има метална рамка в ЧЕРЕН цвят и текстилен в ЦВЯТ ШАМПАНСКО и разполага с пълен механизъм за наклон (релакс), което означава, че облегалката ""пада"" почти напълно, а ""предният панел"" (подложката за крака) се вдига, създавайки легло по някакъв начин, като има дори и възглавница за глава, която перфектно допълва стола. Относително ниското му тегло позволява лесно да го носите навсякъде, където ви е нужен – от плажа до болница, като стол за придружител.<br>
Това е абсолютната задължителна опция!<br>
<br>
РАЗМЕРИ:<br>
67x67-145x89-110H см.<br>
Размери на седалката: 52.5x48 см.<br>
Размери на облегалката: 52.5x76 см.<br>
Височина на подлакътника: 53-65 см.<br>
Височина на седалката: 50 см.<br>
Височина на краката: 47 см.<br>
Разстояние между краката: 60x78 см.<br>
<br>
Метални спецификации: Φ22мм<br>
<br>
МАТЕРИАЛИ ЗА ИЗРАБОТКА:<br>
Рамката е метална, а облицовката е направена от водоустойчива подсилена текстилен плат 2x1. Това е дебела, здрава и издръжлива полиестерна тъкан. Това означава, че е изработена от полиестерни нишки, тъкани от край до край, и е покрита с PVC.<br>
<br>
ПОДДРЪЖКА:<br>
Редовно почистване с влажна кърпа е достатъчно, за да поддържате стола в отлично състояние.<br>
<br>
** Цветопредаването на продукта може леко да се различава от фотографското му представяне на вашия екран.",Europe,,Столове-Фотьойли,Градински столове,true,Title,Default Title,,,,,,,,0615235,7000.0,shopify,203,deny,manual,36.86,59.68,true,true,,,,,5208067148771,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509514-sampani-texti.jpg?v=1773155075,1,Фотьойл RELAX COMPANION шампанско цветен текстилен и черен метал 67x145x110Hcm.,false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-72434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509514-sampani-texti-1.jpg?v=1773155075,2,Фотьойл RELAX COMPANION шампанско цветен текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509514-sampani-texti-2.jpg?v=1773155075,3,Фотьойл RELAX COMPANION шампанско цветен текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509514-sampani-texti-3.jpg?v=1773155075,4,Фотьойл RELAX COMPANION шампанско цветен текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509514-sampani-texti-4.jpg?v=1773155074,5,Фотьойл RELAX COMPANION шампанско цветен текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509514-sampani-texti-5.jpg?v=1773155074,6,Фотьойл RELAX COMPANION шампанско цветен текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509514-sampani-texti-6.jpg?v=1773155075,7,Фотьойл RELAX COMPANION шампанско цветен текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509514-sampani-texti-7.jpg?v=1773155075,8,Фотьойл RELAX COMPANION шампанско цветен текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509514-sampani-texti-8.jpg?v=1773155075,9,Фотьойл RELAX COMPANION шампанско цветен текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509514-sampani-texti-9.jpg?v=1773155076,10,Фотьойл RELAX COMPANION шампанско цветен текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72433,Фотьойл RELAX COMPANION бежов текстилен и черен метал 67x145x110Hcm.,"COMPANION е многофункционален сгъваем стол, който ще обикнете! Той има метална рамка в ЧЕРЕН цвят и текстилен в БЕЖОВ цвят и разполага с пълен релакс механизъм, което означава, че облегалката се накланя почти изцяло назад, а „предната част“ (опората за крака) се повдига, създавайки по този начин легло, а има и възглавница за глава, която перфектно допълва стола. Относително ниското му тегло ви позволява лесно да го пренасяте навсякъде, където ви е необходим – от плажа до болница, като стол за придружител.<br>
Това е абсолютният задължителен избор!<br>
<br>
РАЗМЕРИ:<br>
67x67-145x89-110H см.<br>
Размери на седалката: 52.5x48 см.<br>
Размери на облегалката: 52.5x76 см.<br>
Височина на подлакътника: 53-65 см.<br>
Височина на седалката: 50 см.<br>
Височина на краката: 47 см.<br>
Разстояние между краката: 60x78 см.<br>
<br>
Метални спецификации: Φ22мм<br>
<br>
МАТЕРИАЛИ ЗА ИЗРАБОТКА:<br>
Рамката е метална, а покритието е изработено от водоустойчива подсилена текстиленова материя 2x1. Това е плътна, здрава и издръжлива полиестерна тъкан, която представлява полиестерни нишки, тъкани от край до край и покрити с PVC.<br>
<br>
ПОДДРЪЖКА:<br>
Редовното почистване с влажна кърпа е достатъчно, за да поддържате стола в отлично състояние.<br>
<br>
** Цветопредаването на продукта може да се различава леко от фотографското му представяне на вашия екран.",Europe,,Столове-Фотьойли,Градински столове,true,Title,Default Title,,,,,,,,0615233,7000.0,shopify,250,deny,manual,36.86,59.68,true,true,,,,,5208067148733,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509512-mpez-textilen.jpg?v=1773155074,1,Фотьойл RELAX COMPANION бежов текстилен и черен метал 67x145x110Hcm.,false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-72433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509512-mpez-textilen-1.jpg?v=1773155074,2,Фотьойл RELAX COMPANION бежов текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509512-mpez-textilen-2.jpg?v=1773155073,3,Фотьойл RELAX COMPANION бежов текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509512-mpez-textilen-3.jpg?v=1773155074,4,Фотьойл RELAX COMPANION бежов текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509512-mpez-textilen-4.jpg?v=1773155073,5,Фотьойл RELAX COMPANION бежов текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509512-mpez-textilen-5.jpg?v=1773155073,6,Фотьойл RELAX COMPANION бежов текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509512-mpez-textilen-6.jpg?v=1773155074,7,Фотьойл RELAX COMPANION бежов текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509512-mpez-textilen-7.jpg?v=1773155074,8,Фотьойл RELAX COMPANION бежов текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509512-mpez-textilen-8.jpg?v=1773155074,9,Фотьойл RELAX COMPANION бежов текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-relax-fb9509512-mpez-textilen-9.jpg?v=1773155074,10,Фотьойл RELAX COMPANION бежов текстилен и черен метал 67x145x110Hcm.,,,,,,,,,,,,,,,,,,,,,,,,
